Date,Open,High,Low,Close,Volume,Adj Close
2013-05-29,40.00,40.00,39.08,39.40,6156600,33.3437
2013-05-28,39.94,40.40,39.86,40.07,5423300,33.91071
2013-05-27,39.80,39.89,39.52,39.80,2319500,33.68221
2013-05-24,39.585,39.755,39.31,39.475,5129700,33.40716
2013-05-23,39.04,39.46,38.97,39.355,6146400,33.30561
2013-05-22,39.795,39.88,39.29,39.675,4224700,33.57642
2013-05-21,39.33,39.675,39.18,39.675,4460600,33.57642
2013-05-20,39.165,39.335,38.77,39.335,2311500,33.28868
2013-05-17,38.61,39.38,38.595,39.00,9759800,33.00518
2013-05-16,38.90,38.92,38.185,38.55,4607600,32.62435
2013-05-15,39.09,39.10,38.60,38.90,3108300,32.92055
2013-05-14,39.085,39.085,38.345,38.975,3587000,32.98402
2013-05-13,38.83,38.895,38.62,38.81,2901700,32.84439
2013-05-10,38.89,39.095,38.58,38.85,3797000,32.87824
2013-05-09,38.70,38.91,38.375,38.76,2087900,32.80207
2013-05-08,38.60,38.80,38.535,38.725,2713400,32.77245
2013-05-07,38.695,38.715,38.42,38.525,3285200,32.60319
2013-05-06,38.475,38.59,38.23,38.46,1691500,32.54818
2013-05-03,38.17,38.50,37.94,38.435,6278400,32.52703
2013-05-02,38.205,38.445,37.815,37.90,6751100,32.07427
2013-05-01,38.27,38.27,38.27,38.27,000,32.38739
2013-04-30,38.25,38.33,37.765,38.27,5923000,32.38739
2013-04-29,37.775,38.185,37.675,38.125,4071300,32.26468
2013-04-26,37.515,37.85,37.20,37.55,5147800,31.77806
2013-04-25,37.78,38.22,37.73,38.10,4783700,32.24352
2013-04-24,36.995,37.945,36.97,37.765,6702700,31.96001
2013-04-23,35.825,36.945,35.705,36.945,6115500,31.26606
2013-04-22,35.89,35.985,35.52,35.79,3318900,30.2886
2013-04-19,35.66,35.75,35.355,35.54,6406200,30.07703
2013-04-18,35.68,35.70,35.225,35.28,4307600,29.85699
2013-04-17,36.355,36.40,35.175,35.25,7115600,29.8316
2013-04-16,36.325,36.73,36.185,36.185,3985200,30.62288
2013-04-15,37.24,37.325,36.305,36.55,4715200,30.93178
2013-04-12,37.535,37.745,37.07,37.19,4223200,31.4734
2013-04-11,37.465,37.66,37.215,37.505,3698500,31.73998
2013-04-10,37.25,37.67,37.20,37.46,4853000,31.7019
2013-04-09,37.075,37.20,36.82,37.11,3350700,31.4057
2013-04-08,36.905,37.215,36.75,36.75,3427100,31.10103
2013-04-05,37.27,37.59,36.715,36.745,6078200,31.0968
